date,open,high,low,close,Volume,K,D
2/17/2023,23518,25014,23369,24580,3329.150134,79.93529999,59.28780905
2/18/2023,24577,24869,24450,24640,721.1887173,79.81646455,72.56319746
2/19/2023,24638,25183,24211,24296,1717.158161,85.02066616,81.59081024
2/20/2023,24271,25118,23862,24843,1828.537751,84.90456708,83.2472326
2/21/2023,24843,25250,24165,24450,2505.886948,78.588811,82.83801475
2/22/2023,24450,24474,23594,24188,1951.95971,73.59362038,79.02899949
2/23/2023,24188,24590,23636,23939,2000.510013,60.59554778,70.92599305
2/24/2023,23939,24124,22865,23189,2782.789809,41.56060728,58.58325848
2/25/2023,23186,23215,22770,23161,863.3722174,25.88408171,42.68007892
2/26/2023,23166,23678,23068,23562,1019.200888,18.9841399,28.80960963
2/27/2023,23560,23890,23126,23493,1768.125736,19.05295353,21.30705838
2/28/2023,23497,23594,23048,23136,1185.706787,14.60213866,17.5464107
3/1/2023,23146,23990,23040,23634,1748.050636,13.68379165,15.77962795
3/2/2023,23632,23791,23206,23466,1090.904024,14.2822258,14.18938537
3/3/2023,23469,23477,22000,22359,2878.022196,14.2822258,14.08274775
3/4/2023,22359,22401,22170,22347,608.3476768,5.488818037,11.35108988
3/5/2023,22347,22652,22212,22428,944.6643297,1.237477776,7.002840538
3/6/2023,22427,22590,22263,22407,1156.23473,2.410707887,3.0456679
3/7/2023,22414,22547,21931,22200,1837.722341,2.410707887,2.019631183
3/8/2023,22197,22275,21590,21704,1477.184029,1.17323011,1.998215294
3/9/2023,21697,21824,20043,20367,3374.523701,-5.92E-16,1.194645999
3/10/2023,20368,20368,19569,20220,4695.618393,-5.92E-16,0.391076703
3/11/2023,20226,20874,19893,20618,3590.954075,6.509282615,2.169760872
3/12/2023,20615,22269,20456,22183,3599.494677,32.85933816,13.12287359
3/13/2023,22190,24618,21900,24209,6738.265743,66.19267149,35.18709742
3/14/2023,24210,26533,24070,24750,7966.635803,93.01672221,64.02291062
3/15/2023,24745,25273,23940,24368,4368.445714,97.16234455,85.45724609
3/16/2023,24361,25217,24229,25050,2431.283393,97.16234455,95.78047044
3/17/2023,25051,27818,24954,27466,5166.30277,97.16234455,97.16234455
3/18/2023,27466,27776,26707,26980,2934.203192,97.2850391,97.20324274
3/19/2023,26992,28474,26900,28054,2615.716409,97.05670954,97.16803106
3/20/2023,28081,28567,27231,27815,3998.093582,95.48230161,96.60801675
3/21/2023,27808,28497,27436,28192,2955.128792,97.52506559,96.68802558
3/22/2023,28184,28936,26688,27320,5011.015359,92.14984657,95.05240459
3/23/2023,27320,28818,27187,28343,3165.972838,90.85125908,93.50872375
3/24/2023,28352,29380,27043,27493,2789.449515,83.3324793,88.77786165
3/25/2023,27497,27810,27210,27499,963.8384074,75.60214285,83.26196041
3/26/2023,27493,28217,27453,28004,1100.203311,57.53815458,72.15759224
3/27/2023,27992,28051,26541,27142,2258.963936,32.39579793,55.17869845
3/28/2023,27142,27514,26647,27272,2137.449644,13.88623262,34.60672837
3/29/2023,27272,28650,27258,28353,2161.812926,14.60096529,20.29433194
3/30/2023,28353,29170,27706,28039,2912.752797,22.13506867,16.87408886
3/31/2023,28036,28653,27533,28476,2301.216737,33.15276186,23.29626527
4/1/2023,28476,28816,28237,28469,656.3367915,32.41002219,29.23261757
4/2/2023,28469,28544,27891,28186,689.98224,31.70951857,32.42410087
4/3/2023,28179,28506,27236,27816,2390.56449,19.2019424,27.77382772
4/4/2023,27820,28447,27686,28178,1294.597361,13.47904475,21.4635019
4/5/2023,28179,28782,27823,28183,1576.361226,13.38488042,15.35528919
4/6/2023,28181,28199,27723,28051,1064.880301,17.69049582,14.85147366
4/7/2023,28054,28118,27797,27931,436.4796401,11.04505084,14.04014236
4/8/2023,27931,28174,27891,27969,417.7631391,5.667835707,11.46779412
4/9/2023,27968,28544,27833,28340,718.5476578,17.6361741,11.44968688
4/10/2023,28353,29789,28184,29652,2711.673207,50.96950744,24.75783908
4/11/2023,29657,30575,29617,30246,2689.405851,82.94062046,50.515434
4/12/2023,30255,30503,29689,29903,1926.96572,90.74657019,74.88556603
4/13/2023,29914,30614,29889,30410,1504.189358,87.6097503,87.09898031
4/14/2023,30411,31035,30001,30498,2540.140594,85.51473754,87.95701934
4/15/2023,30498,30620,30249,30332,560.6401066,87.77511974,86.96653586
4/16/2023,30327,30567,30157,30330,656.8116377,83.85711772,85.71565834
4/17/2023,30328,30337,29247,29448,2077.002929,53.83427824,75.15550523
4/18/2023,29452,30483,29122,30395,1829.017186,43.60437863,60.43192486
4/19/2023,30388,30423,28603,28827,3869.11863,17.32586721,38.25484136
4/20/2023,28814,29098,28005,28238,2451.525553,16.11038612,25.68021066
4/21/2023,28240,28362,27140,27254,2455.899696,-7.11E-15,11.14541778
4/22/2023,27253,27883,27137,27817,1010.447372,4.515980179,6.875455432
4/23/2023,27820,27820,27347,27596,798.0455277,7.571450291,4.02914349
4/24/2023,27594,27998,26981,27512,2236.655009,10.05277545,7.380068639
4/25/2023,27515,28392,27197,28300,1874.566251,14.81247454,10.81223343
4/26/2023,28306,30022,27242,28428,5282.643827,22.06737657,15.64420885
4/27/2023,28427,29887,28389,29485,3748.697764,37.69292444,24.85759185
4/28/2023,29486,29600,28922,29333,2449.074977,46.35598782,35.37209628
4/29/2023,29339,29460,29061,29247,932.4796119,53.12794425,45.72561884
4/30/2023,29252,29961,29115,29235,1415.255061,54.97894657,51.48762622
5/1/2023,29254,29344,27666,28079,2913.862834,43.80964521,50.63884535
5/2/2023,28079,28894,27876,28680,1935.656491,46.10094303,48.2965116
5/3/2023,28682,29276,28138,29033,2838.48317,50.75287298,46.88782041
5/4/2023,29043,29378,28691,28851,1656.631719,65.51591418,54.1232434
5/5/2023,28860,29701,28832,29547,1923.189744,77.68149998,64.65009571
5/6/2023,29537,29851,28422,28911,1443.171747,71.97525434,71.72422283
5/7/2023,28909,29194,28444,28472,1021.457156,61.33580945,70.33085459
5/8/2023,28485,28667,27290,27690,2936.799134,29.79659728,54.36922035
5/9/2023,27688,27841,27372,27650,1573.584425,10.8930376,34.00848144
5/10/2023,27648,28328,26842,27618,2848.942523,-7.11E-15,13.56321163
5/11/2023,27624,27640,26720,26991,2127.911358,-7.11E-15,3.631012535
5/12/2023,26987,27093,25800,26811,4842.989848,-7.11E-15,4.14E-15
5/13/2023,26816,27052,26710,26789,1269.304646,-7.11E-15,4.14E-15
5/14/2023,26805,27202,26598,26933,1325.634219,2.79754948,0.932516493
5/15/2023,26933,27666,26736,27166,1805.129564,10.13739434,4.31164794
5/16/2023,27166,27300,26868,27037,1730.454136,15.67441617,9.536453328
5/17/2023,27037,27488,26550,27404,2653.36762,25.72677651,17.179529
5/18/2023,27413,27481,26374,26818,1988.196614,22.78210506,21.39443258
5/19/2023,26824,27176,26651,26893,1277.232748,25.30098177,24.60328778
5/20/2023,26889,27153,26840,27115,603.0183369,30.96666343,26.34991675
5/21/2023,27123,27277,26688,26750,654.1474386,39.50504638,31.92423053
5/22/2023,26753,27078,26547,26856,1111.873888,50.42718306,40.29963096
5/23/2023,26854,27478,26810,27226,1174.452906,65.24492492,51.72571812
5/24/2023,27225,27225,26076,26325,2214.543861,55.86723544,57.17978114
5/25/2023,26325,26611,25878,26478,1647.183395,47.4904752,56.20087852
5/26/2023,26486,26937,26338,26718,1666.102372,35.73705532,46.36492199
5/27/2023,26716,26893,26566,26872,636.4638861,60.17315437,47.8002283
5/28/2023,26875,28248,26785,28072,1665.649226,82.90521273,59.60514081
5/29/2023,28071,28452,27542,27749,1684.678334,88.6506835,77.24301687
5/30/2023,27748,28054,27570,27706,1567.551175,87.17996471,86.24528698
5/31/2023,27701,27840,26857,27219,1863.476253,71.53851465,82.45638762
6/1/2023,27220,27356,26625,26826,2004.386003,55.45610935,71.39152957
6/2/2023,26821,27300,26519,27251,1671.434456,48.14527672,58.3799669
6/3/2023,27250,27332,26937,27076,772.4219318,46.65094471,50.08411026
6/4/2023,27072,27451,26963,27125,789.8995641,52.57374281,49.12332141
6/5/2023,27114,27138,25389,25739,3837.590323,33.36332828,44.19600527
6/6/2023,25730,27357,25350,27236,3967.731877,39.69970901,41.8789267
6/7/2023,27252,27388,26140,26348,2997.526467,35.06168083,36.04157271
6/8/2023,26347,26809,26225,26510,1530.470486,49.72607599,41.49582195
6/9/2023,26507,26778,26289,26484,1059.79847,41.55747126,42.11507603
6/10/2023,26486,26528,25420,25857,3074.542284,36.38738496,42.5569774
6/11/2023,25857,26209,25657,25941,1020.99238,32.0821853,36.67568051
6/12/2023,25940,26103,25634,25906,1761.025449,27.8509484,32.10683955
6/13/2023,25906,26422,25718,25934,1895.995828,33.42294661,31.11869344
6/14/2023,25935,26078,24819,25127,2747.128693,23.06375111,28.11254871
6/15/2023,25125,25729,24756,25573,2881.797389,24.31757185,26.93475652
6/16/2023,25567,26485,25188,26333,2561.764793,39.74572893,29.04235063
6/17/2023,26333,26785,26173,26507,1155.485227,71.67151606,45.24493895
6/18/2023,26513,26685,26267,26340,1005.714398,88.78680824,66.73468441
6/19/2023,26336,27050,26260,26842,1828.965241,93.76232373,84.74021601
6/20/2023,26840,28441,26651,28315,3123.557653,95.16986994,92.57300064
6/21/2023,28316,30755,28280,30009,6043.643167,100,96.31073122
6/22/2023,30010,30505,29600,29889,3777.606127,98.92538677,98.03175224
6/23/2023,29891,31458,29820,30716,4388.400516,98.92538677,99.28359118
6/24/2023,30703,30821,30287,30548,1211.734955,97.44266991,98.43114782
6/25/2023,30550,31047,30295,30477,1480.271148,96.38151192,97.58318953
6/26/2023,30480,30657,29941,30274,2062.079244,92.31520313,95.37979498
6/27/2023,30278,31025,30235,30696,2087.56343,91.5602594,93.41899148
6/28/2023,30697,30712,29868,30079,1867.545665,84.45103492,89.44216581
6/29/2023,30078,30825,30041,30444,1925.066975,79.23888075,85.08339169
6/30/2023,30445,31268,29508,30469,4944.540938,72.36066313,78.68352627
7/1/2023,30469,30647,30321,30592,603.9348395,73.45034438,75.01662942
7/2/2023,30590,30785,30175,30616,1091.40198,72.99186162,72.93428971
7/3/2023,30616,31378,30587,31158,1549.493443,73.05751802,73.16657467
7/4/2023,31165,31327,30637,30771,848.5406462,52.92377101,66.32438355
7/5/2023,30767,30866,30206,30501,1179.489351,29.32738339,51.76955747
7/6/2023,30498,31500,29868,29912,3090.699513,5.044271867,29.09847542
7/7/2023,29901,30445,29722,30348,1886.471018,7.277603622,13.88308629
7/8/2023,30348,30383,30056,30293,602.9939825,13.54533243,8.62240264
7/9/2023,30293,30439,30073,30167,640.4847793,16.58638276,12.46977294
7/10/2023,30170,31037,29964,30421,1899.485507,17.32453635,15.81875051
7/11/2023,30417,30804,30310,30621,1275.018825,23.10018708,19.00370206
7/12/2023,30631,30960,30219,30382,1734.619769,25.00680401,21.81050915
7/13/2023,30383,31818,30259,31471,3038.410851,41.3301478,29.81237963
7/14/2023,31474,31635,29961,30331,2687.884981,29.28676825,31.87457335
7/15/2023,30328,30403,30260,30301,483.2308718,24.339101,31.65200568
7/16/2023,30300,30442,30067,30253,999.6757819,0,17.87528975
7/17/2023,30247,30341,29675,30154,1810.61232,0,8.113033665
7/18/2023,30144,30244,29521,29868,1637.267043,5.92E-16,1.97E-16
7/19/2023,29862,30188,29757,29919,1446.885317,1.074813019,0.358271006
7/20/2023,29917,30414,29567,29806,1431.361956,1.074813019,0.716542013
7/21/2023,29806,30051,29735,29908,1197.733854,3.385089854,1.844905297
7/22/2023,29908,29995,29640,29789,630.3917991,2.310276834,2.256726569
7/23/2023,29790,30342,29742,30085,766.4672675,9.262763148,4.986043279
7/24/2023,30085,30099,28842,29177,2817.838132,6.952486313,6.175175432
7/25/2023,29176,29362,29054,29224,1213.491294,7.800903947,8.005384469
7/26/2023,29224,29678,29100,29354,1517.241483,4.121186067,6.291525442
7/27/2023,29353,29563,29081,29219,1313.643708,6.606950675,6.176346896
7/28/2023,29214,29525,29121,29317,1241.484191,12.40354759,7.710561442
7/29/2023,29316,29404,29251,29360,402.4855438,18.00282284,12.3377737
7/30/2023,29360,29446,29034,29279,792.178886,21.83532219,17.41389754
7/31/2023,29279,29511,29115,29231,899.8708839,19.46269595,19.76694699
8/1/2023,29221,29715,28574,29696,2302.770189,39.88986393,27.06262736
8/2/2023,29697,30025,28929,29164,1990.071266,39.01338166,32.78864718
8/3/2023,29157,29395,28925,29176,1360.292471,40.8206831,39.90797623
8/4/2023,29175,29306,28784,29077,1430.634874,13.29931727,31.04446068
8/5/2023,29075,29107,28950,29049,339.3123539,8.374685144,20.83156184
8/6/2023,29049,29159,28962,29042,494.2372268,2.501517445,8.058506621
8/7/2023,29041,29244,28671,29181,1440.495445,11.40824522,7.428149268
8/8/2023,29186,30210,29107,29764,2548.241025,44.224429,19.37806389
8/9/2023,29776,30119,29352,29565,1342.081765,68.42043251,41.35103558
8/10/2023,29565,29703,29294,29423,1091.258191,75.99102031,62.87862727
8/11/2023,29424,29525,29222,29398,839.5834365,59.80959885,68.07368389
8/12/2023,29398,29465,29350,29415,349.636783,53.39739436,63.06600451
8/13/2023,29415,29443,29254,29284,357.1547605,46.80842268,53.33847196
8/14/2023,29280,29659,29086,29408,1281.107817,48.00835442,49.40472382
8/15/2023,29408,29455,29060,29172,1081.010442,36.86880636,43.89519448
8/16/2023,29171,29224,28693,28701,1798.576269,25.20261662,36.69325913
8/17/2023,28692,28757,26266,26642,4949.558874,6.850772996,22.97406533
8/18/2023,26632,26813,25601,26051,2640.38265,-4.74E-15,10.68446321
8/19/2023,26051,26264,25798,26097,1021.349296,0.732669181,2.527814059
8/20/2023,26097,26297,25979,26192,711.9330305,3.04478882,1.259152667
8/21/2023,26193,26240,25828,26125,1609.354644,5.041808478,2.939755493
8/22/2023,26125,26137,25350,26042,1785.604553,6.066797473,4.717798257
8/23/2023,26048,26800,25805,26431,2472.879035,13.92300785,8.343871266
8/24/2023,26429,26562,25852,26168,1678.634641,20.09373546,13.36118026
8/25/2023,26169,26281,25748,26048,1924.707929,25.6123554,19.87636623
8/26/2023,26050,26102,25976,26008,249.0430185,22.41348939,22.70652675
8/27/2023,26007,26168,25962,26090,399.5693664,23.15155077,23.72579852
8/28/2023,26087,26223,25856,26103,1212.342841,26.65871802,24.07458606
8/29/2023,26103,28142,25913,27726,4583.260803,53.02258734,34.27761871
8/30/2023,27722,27757,27006,27300,2085.265969,72.77375496,50.81835344
8/31/2023,27302,27537,25683,25932,2809.732794,79.41915219,68.40516483
9/1/2023,25927,26134,25333,25798,1970.689019,62.2314459,71.47478435
9/2/2023,25801,25980,25753,25870,557.9425134,50.15498297,63.93519368
9/3/2023,25870,26112,25807,25970,720.0701533,50.65201768,54.34614885
9/4/2023,25972,26081,25646,25819,1083.704249,51.16699916,50.65799993
9/5/2023,25827,25862,25547,25783,1006.710684,48.08587614,49.96829766
9/6/2023,25779,26000,25386,25748,1278.248522,43.28442737,47.51243422
9/7/2023,25750,26417,25600,26245,1648.204379,48.67020917,46.68017089
9/8/2023,26256,26429,25652,25908,1649.47964,53.13643991,48.36369215
9/9/2023,25908,25927,25801,25899,436.0909594,56.8120163,52.87288846
9/10/2023,25899,26018,25588,25836,876.911593,50.5121847,53.4868803
9/11/2023,25839,25881,24920,25155,2016.082627,32.54656364,46.62358821
9/12/2023,25157,26529,25129,25844,3217.861124,37.97946129,40.34606988
9/13/2023,25842,26395,25762,26226,1566.278456,55.5662359,42.03075361
9/14/2023,26229,26849,26143,26529,2087.202403,88.89956924,60.81508881
9/15/2023,26529,26878,26228,26607,1388.809004,100,81.48860171
9/16/2023,26609,26767,26459,26571,609.7138034,99.19986831,96.03314585
9/17/2023,26571,26618,26414,26535,522.9789157,97.55358579,98.91781803
9/18/2023,26533,27422,26382,26770,2015.829667,97.55358579,98.10234663
9/19/2023,26766,27486,26682,27214,1887.582259,98.35371749,97.82029636
9/20/2023,27220,27389,26852,27128,2264.838492,98.28797172,98.06509166
9/21/2023,27124,27177,26376,26563,1557.260712,86.37760687,94.33976536
9/22/2023,26568,26733,26479,26581,683.5001334,74.76978491,86.4784545
9/23/2023,26577,26634,26519,26583,263.3226174,64.91000139,75.35246439
9/24/2023,26582,26730,26148,26248,778.7802984,59.34428721,66.34135784
9/25/2023,26215,26436,25977,26297,1307.386109,44.28485046,56.17971302
9/26/2023,26298,26386,26085,26208,884.7318962,22.52332893,42.0508222
9/27/2023,26203,26823,26095,26361,1845.695305,12.8958284,26.5680026
9/28/2023,26361,27297,26325,27026,2763.987286,35.10685096,23.50866943
9/29/2023,27029,27235,26682,26911,1536.616955,59.52966843,35.84411593
9/30/2023,26910,27093,26884,26966,532.6068557,79.48255841,58.0396926
10/1/2023,26965,28053,26959,27995,1264.645405,83.93879456,74.31700713
10/2/2023,27995,28592,27333,27507,2577.97315,81.34142138,81.58759145
10/3/2023,27509,27670,27170,27435,1304.182862,75.39360483,80.22460692
10/4/2023,27431,27831,27221,27790,1275.011058,67.68264049,74.8058889
10/5/2023,27787,28125,27369,27417,1536.578367,63.18945381,68.75523305
10/6/2023,27420,28301,27185,27948,1718.753547,68.1248806,66.33232497
10/7/2023,27945,28034,27864,27971,355.0021642,67.99261675,66.43565039
10/8/2023,27976,28104,27715,27933,559.6878134,75.23801982,70.45183906
10/9/2023,27930,27996,27280,27594,1186.724515,66.71431489,69.98165049
10/10/2023,27598,27733,27294,27395,1183.59102,50.67858403,64.21030625
10/11/2023,27394,27474,26533,26874,2042.777387,26.10092336,47.83127409
10/12/2023,26870,26933,26545,26756,1099.919325,9.454374284,28.74462722
10/13/2023,26744,27108,26675,26867,1292.131467,2.445073666,12.66679044
10/14/2023,26867,26981,26800,26855,421.7198,4.649721866,5.516389939
10/15/2023,26858,27299,26814,27174,758.2545207,16.88904245,7.994612662
10/16/2023,27161,29900,27123,28518,4785.386492,47.77730212,23.10535548
10/17/2023,28520,28627,28081,28408,1864.895187,76.24805113,46.97146523
10/18/2023,28408,28984,28156,28328,1413.076381,92.69278516,72.23937947
10/19/2023,28327,28916,28138,28733,1547.085842,92.69278516,87.21120715
10/20/2023,28734,30233,28595,29688,2771.886339,95.35072129,93.57876387
10/21/2023,29682,30364,29483,29927,918.261903,100,96.01450215
10/22/2023,29921,30247,29678,30002,921.9091014,100,98.45024043
10/23/2023,30007,34283,29898,33074,5126.766153,100,100
10/24/2023,33090,35198,32852,33917,5503.081379,100,100
10/25/2023,33928,35138,33686,34498,2514.837977,100,100
10/26/2023,34494,34834,33738,34165,2077.766691,96.83565417,98.94521806
10/27/2023,34148,34245,33407,33906,2094.037743,91.23063622,96.0220968
10/28/2023,33902,34506,33878,34091,772.8556376,85.36258383,91.14295807
10/29/2023,34090,34755,33945,34538,949.3333632,81.66391479,86.08571161
10/30/2023,34549,34860,34095,34495,1843.156765,79.67061628,82.23237163
10/31/2023,34489,34730,34061,34661,1565.339025,78.5877896,79.97410689
11/1/2023,34667,35612,34102,35440,2098.166184,80.62191485,79.62677358
11/2/2023,35440,35968,34320,34937,1636.75756,66.8695161,75.35974018
11/3/2023,34947,34947,34132,34727,1346.473396,44.02822279,63.83988458
11/4/2023,34734,35276,34609,35086,789.1329421,21.69232716,44.19668868
11/5/2023,35086,35396,34495,35045,816.1044247,12.10893205,25.94316067
11/6/2023,35043,35290,34766,35042,1069.019731,10.85120898,14.88415607
11/7/2023,35061,35891,34530,35414,1785.964209,11.44054831,11.46689645
11/8/2023,35417,36150,35111,35640,1358.162618,21.60232932,14.6313622
11/9/2023,35633,37978,35578,36693,3011.380363,45.62292718,26.22193493
11/10/2023,36700,37558,36343,37319,1622.638441,71.63756377,46.28760676
11/11/2023,37350,37422,36673,37152,808.3067336,83.04246334,66.76765143
11/12/2023,37136,37237,36758,37086,549.5624145,77.10838351,77.26280354
11/13/2023,37085,37421,36355,36485,1510.519182,44.3358595,68.16223545
11/14/2023,36474,36749,35002,35564,1717.059395,20.36995591,47.27139964
11/15/2023,35558,37975,35378,37877,2493.860824,16.09465676,26.93349072
11/16/2023,37886,37960,35539,36165,2074.978122,16.09465676,17.51975647
11/17/2023,36167,36800,35891,36625,1897.080431,18.8452478,17.01152044
11/18/2023,36626,36851,36211,36590,600.6367655,5.165231601,13.36837872
11/19/2023,36591,37520,36420,37426,1248.863308,12.55877189,12.18975043
11/20/2023,37426,37769,36716,37480,2466.923038,17.51236356,11.74545568
11/21/2023,37473,37664,35758,35758,2636.349324,15.097723,15.05628615
11/22/2023,35762,37865,35651,37424,2070.174594,15.80948894,16.1398585
11/23/2023,37432,37649,36886,37301,1022.482946,15.39472343,15.43397846
11/24/2023,37312,38437,37266,37746,1802.031749,25.47419611,18.89280283
11/25/2023,37750,37908,37619,37809,420.0370007,28.12927478,22.99939811
11/26/2023,37811,37837,37173,37460,956.6836632,31.86748695,28.49031928
11/27/2023,37467,37574,36727,37240,1461.308151,30.10490292,30.03388821
11/28/2023,37256,38420,36883,37839,2930.418003,32.89748243,31.62329076
11/29/2023,37842,38457,37597,37863,1596.975843,44.32916676,35.77718404
11/30/2023,37864,38173,37510,37719,1238.616417,55.10990855,44.11218591
12/1/2023,37731,39000,37628,38707,1584.776219,74.89027746,58.10978426
12/2/2023,38707,39725,38663,39474,1009.379148,85.76429711,71.92149437
12/3/2023,39474,40210,39304,39989,1030.431138,100,86.88485819
12/4/2023,39988,42404,39988,41985,2457.142661,100,95.2547657
12/5/2023,41979,44490,41415,44075,2381.718821,100,100
12/6/2023,44087,44282,43419,43764,1590.975453,96.50753211,98.83584404
12/7/2023,43764,44044,42849,43291,1508.656271,87.73175355,94.74642855
12/8/2023,43296,44729,43078,44193,1710.260212,82.06832202,88.76920256
12/9/2023,44210,44362,43605,43712,1039.359576,74.60010564,81.46672707
12/10/2023,43710,44038,43582,43786,872.8256759,72.71213854,76.46018873
12/11/2023,43786,43801,40181,41242,4261.485336,45.04223674,64.1181603
12/12/2023,41232,42071,40649,41458,1611.125106,23.86971635,47.20803054
12/13/2023,41483,43440,40589,42888,2644.836441,9.717261045,26.20973804
12/14/2023,42899,43409,41509,43031,2002.079263,18.9129896,17.499989
12/15/2023,43047,43082,41664,41925,1753.918628,18.10277095,15.57767387
12/16/2023,41926,42676,41639,42246,702.4772755,11.76388608,16.25988221
12/17/2023,42228,42364,41266,41345,1243.73857,2.568157521,10.81160485
12/18/2023,41337,42732,40513,42650,2330.265824,8.679587135,7.670543577
12/19/2023,42664,43456,41794,42258,2275.993342,10.80601113,7.351251928
12/20/2023,42257,44291,42207,43665,2554.202681,22.85302092,14.11287306
12/21/2023,43667,44240,43305,43873,1843.052248,29.42035029,21.02646078
12/22/2023,43871,44409,43430,44002,1262.690674,41.25327602,31.17554907
12/23/2023,44011,44027,43347,43733,762.8081655,42.44289961,37.70550864
12/24/2023,43730,43954,42700,43033,934.4764308,41.17978252,41.62531938
12/25/2023,43015,43807,42771,43591,808.8622768,45.08088615,42.90118943
12/26/2023,43587,43605,41639,42510,2473.134996,31.84425277,39.36830715
12/27/2023,42511,43698,42121,43473,2029.37372,34.02776251,36.98430048
12/28/2023,43468,43812,42288,42583,1411.172642,13.98906166,26.62035898
12/29/2023,42587,43128,41306,42072,2740.010434,13.98906166,20.66862861
12/30/2023,42069,42599,41529,42148,931.2221233,0.99641941,9.658180912
12/31/2023,42148,42867,41976,42258,1192.726158,3.514573924,6.166684999
1/1/2024,42258,44192,42188,44187,1633.498618,29.06279698,11.19126344
1/2/2024,44187,45922,44167,44970,3931.579118,61.16045723,31.24594271
1/3/2024,44972,45510,41454,42865,3980.828056,63.20284955,51.14203459
1/4/2024,42863,44795,42656,44186,2918.119349,55.27935842,59.8808884
1/5/2024,44195,44366,42500,44184,3155.466018,39.91197584,52.79806127
1/6/2024,44189,44253,43440,43999,980.5378369,50.58710327,48.59281251
1/7/2024,43988,44500,43636,43944,1747.208818,47.4186877,45.97258894
1/8/2024,43936,47281,43213,46995,3547.400273,63.02532395,53.67703831
1/9/2024,47012,47897,44903,46124,4033.084224,71.68749949,60.71050371
1/10/2024,46103,47751,44304,46681,4041.552491,84.65145282,73.12142542
1/11/2024,46678,49048,45600,46360,4473.668201,75.16739032,77.16878087
1/12/2024,46343,46516,41509,42778,5206.890768,51.26954052,70.36279455
1/13/2024,42772,43246,42440,42843,1045.154615,24.27918586,50.23870557
1/14/2024,42834,43060,41704,41715,1246.062842,0.429915026,25.3262138
1/15/2024,41701,43324,41680,42493,1443.920598,5.091314032,9.93347164
1/16/2024,42483,43566,42056,43131,2315.622948,13.00653604,6.175921698
1/17/2024,43128,43187,42172,42738,1669.718057,19.21332813,12.4370594
1/18/2024,42738,42871,40600,41283,2233.625239,14.55192912,15.59059776
1/19/2024,41250,42152,40258,41628,2637.878406,8.374223264,14.04649351
1/20/2024,41622,41854,41428,41673,751.4338697,4.629689222,9.185280536
1/21/2024,41658,41849,41485,41560,466.9466689,6.481070239,6.494994242
1/22/2024,41555,41649,39437,39528,3032.782186,4.313639066,5.141466176
1/23/2024,39515,40133,38505,39868,2741.444268,4.105703792,4.966804366
1/24/2024,39849,40515,39461,40074,2648.461426,6.161452203,4.86026502
1/25/2024,40074,40278,39531,39916,2296.473487,12.58146641,7.616207469
1/26/2024,39929,42233,39808,41818,3525.682264,43.42921417,20.72404426
1/27/2024,41817,42187,41396,42124,788.1990321,72.85541808,42.95536622
1/28/2024,42126,42824,41629,42026,1354.314552,98.63879866,71.64114364
1/29/2024,42027,43305,41804,43305,2305.134614,98.87006146,90.12142606
1/30/2024,43302,43853,42692,42946,2293.065941,95.60533126,97.70473046
1/31/2024,42945,43738,42264,42558,3286.479776,89.94301142,94.80613471
2/1/2024,42548,43263,41859,43071,1870.520972,87.45043317,90.99959195
2/2/2024,43075,43451,42538,43183,1896.675165,89.16932936,88.85425798
2/3/2024,43183,43352,42876,42994,759.4622809,92.41214737,89.6773033
2/4/2024,42991,43097,42243,42570,774.852121,86.8525114,89.47799605
2/5/2024,42568,43515,42244,42659,2029.091926,80.51326842,86.5926424
2/6/2024,42657,43366,42521,43092,1541.852295,81.09931359,82.8216978
2/7/2024,43093,44389,42764,44346,1666.786218,89.15152781,83.58803661
2/8/2024,44342,45587,44325,45300,3048.336888,97.03660479,89.0958154
2/9/2024,45299,48201,45252,47161,3266.199404,100,95.3960442
2/10/2024,47156,48186,46894,47770,1059.763179,100,99.0122016
2/11/2024,47770,48601,47593,48313,950.7415554,100,100
2/12/2024,48313,50333,47720,49937,2591.292557,100,100
2/13/2024,49937,50385,48325,49720,2127.397964,97.99081916,99.33027305
2/14/2024,49728,52093,49267,51844,2470.062333,97.99081916,98.66054611
2/15/2024,51841,52884,51364,51942,2580.646682,97.99081916,97.99081916
2/16/2024,51935,52600,51615,52161,1766.371208,100,98.66054611
2/17/2024,52163,52210,50647,51664,999.9670779,95.6450433,97.87862082
2/18/2024,51661,52393,51196,52130,925.2114293,92.38724242,96.01076191
2/19/2024,52155,52496,51694,51789,1123.410429,85.39019503,91.14082692
2/20/2024,51776,53015,50770,52275,2464.049137,82.52758559,86.76834101
2/21/2024,52272,52397,50611,51843,2252.907878,69.38620804,79.10132955
2/22/2024,51857,52049,50921,51253,2025.245754,43.0499221,64.98790524
2/23/2024,51252,51507,50519,50743,1923.68473,16.93415491,43.12342835
2/24/2024,50738,51683,50581,51562,508.4167697,6.302938997,22.095672
2/25/2024,51564,51958,51282,51722,587.0849817,13.78947882,12.34219091
2/26/2024,51738,54969,50909,54524,2566.508064,37.47612,19.1895126
2/27/2024,54534,57615,54500,57068,4197.170421,64.19647668,38.4873585
2/28/2024,57065,64000,56724,62512,5991.009715,90.04327019,63.90528896
2/29/2024,62512,63684,60365,61161,4398.26025,89.62942394,81.2897236
3/1/2024,61161,63265,60801,62444,2116.106829,82.01031611,87.22767008
3/2/2024,62433,62488,61645,62042,856.5025345,71.13984288,80.92652764
